house_id,price_act,price_first,advertiser,type,nbhood,street,st_number,sq_m,bedrooms,bathrooms,const_year,floor,lift,balcony,air_con,ft_wardrobes,terrace,exterior,heating
93814105,198000.0,215000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,114.0,3.0,1.0,,2.0,0,1,0,1,0,1,no
96661714,198000.0,198000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,111.0,3.0,1.0,1888.0,2.0,0,1,0,0,0,1,no
96652668,310000.0,310000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,86.0,3.0,2.0,1997.0,0.0,1,0,0,1,0,0,no
96640220,200000.0,200000.0,Professional advertiser,penthouse ,la caleta - la vina,calle san felix,,55.0,1.0,1.0,2009.0,3.0,1,0,1,1,1,1,no
96618696,465000.0,465000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,155.0,5.0,3.0,,3.0,1,0,1,1,1,1,no
96612924,180000.0,180000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,92.0,2.0,1.0,,3.0,0,1,0,1,1,1,no
96530116,365000.0,365000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,143.0,4.0,2.0,,1.0,1,0,0,1,1,1,no
96529994,223000.0,223000.0,Professional advertiser,duplex ,playa stª mª del mar,unknown,,70.0,2.0,1.0,,0.0,0,0,1,1,0,1,no
96528613,240000.0,240000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,118.0,3.0,2.0,,1.0,0,0,0,0,0,1,no
96519050,285000.0,285000.0,Professional advertiser,duplex ,ayuntamiento - catedral,unknown,,79.0,1.0,1.0,,1.0,0,0,0,1,1,1,no
94491346,230000.0,245000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,98.0,3.0,1.0,,1.0,1,0,0,1,1,1,no
96165722,475000.0,475000.0,Professional advertiser,duplex ,mentidero - teatro falla - alameda,unknown,,187.0,4.0,2.0,,2.0,1,1,1,1,0,1,no
95931857,550000.0,550000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,151.0,3.0,2.0,,4.0,1,1,1,1,1,1,no
95861905,310000.0,310000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,147.0,3.0,2.0,,2.0,1,0,1,1,0,1,no
81782132,225000.0,225000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,80.0,3.0,1.0,,1.0,1,0,0,1,0,1,no
95800252,142000.0,142000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,66.0,2.0,1.0,,0.0,1,0,0,1,0,0,no
95779755,615000.0,615000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,306.0,7.0,3.0,,2.0,0,1,0,0,0,1,no
85255959,720000.0,720000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,195.0,3.0,2.0,,4.0,1,0,1,0,1,1,no
92583093,450000.0,450000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,125.0,3.0,2.0,,3.0,1,0,1,1,0,1,no
91509269,510000.0,510000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,108.0,3.0,2.0,,1.0,1,0,1,1,1,1,no
91383379,1000000.0,1000000.0,Professional advertiser,penthouse ,playa victoria,unknown,,210.0,3.0,2.0,,12.0,1,0,1,1,1,1,no
86986943,500000.0,500000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,240.0,4.0,3.0,,1.0,0,0,0,0,0,1,no
85802737,375000.0,375000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,87.0,3.0,2.0,,3.0,1,0,1,1,0,1,no
84819520,680000.0,680000.0,Professional advertiser,duplex ,zona san jose - varela,unknown,,200.0,4.0,3.0,,4.0,1,0,0,1,1,1,individual
93349537,350000.0,370000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,180.0,4.0,2.0,,3.0,1,1,0,1,0,1,no
96468909,183900.0,183900.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,81.0,3.0,1.0,,3.0,0,0,0,0,0,0,no
96463130,225000.0,225000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,80.0,3.0,1.0,,3.0,1,1,0,1,0,0,no
81306021,225000.0,225000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,80.0,3.0,1.0,,1.0,1,0,0,1,0,1,no
96889529,228000.0,228000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,100.0,3.0,1.0,,3.0,1,0,1,0,0,1,no
86135642,190000.0,210000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,75.0,2.0,1.0,2006.0,0.0,1,0,0,1,0,0,no
96470573,245000.0,245000.0,Private owner,flat / apartment ,zona san jose - varela,calle fantasia betica,2.0,84.0,3.0,1.0,1964.0,5.0,1,0,1,0,1,1,individual
95994341,153000.0,153000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,63.0,2.0,1.0,1888.0,0.0,0,0,0,0,0,0,no
95994337,163000.0,163000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,89.0,3.0,1.0,1888.0,0.0,0,0,0,0,0,0,no
95857128,114000.0,114000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,49.0,2.0,1.0,,,0,0,0,0,0,0,no
95768929,460000.0,460000.0,Private owner,flat / apartment ,centro historico - plaza espana,calle san miguel,2.0,250.0,4.0,2.0,1888.0,1.0,1,1,1,1,1,1,central
95644462,375000.0,375000.0,,flat / apartment ,zona san jose - varela,calle parlamento,9.0,175.0,3.0,1.0,,0.0,1,0,1,1,1,1,no
95588215,150000.0,150000.0,Professional advertiser,studio flat ,centro historico - plaza espana,unknown,,64.0,0.0,1.0,,0.0,0,0,0,0,0,1,no
95588096,160000.0,160000.0,Professional advertiser,studio flat ,centro historico - plaza espana,unknown,,89.0,0.0,1.0,,0.0,0,0,0,0,0,1,no
95545206,171000.0,171000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,85.0,3.0,1.0,1888.0,3.0,0,1,0,1,0,1,no
95488307,108000.0,108000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,99.0,3.0,1.0,1888.0,0.0,0,0,0,0,0,0,no
84186908,550000.0,550000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,188.0,5.0,2.0,,6.0,1,0,0,0,0,1,no
95209349,186000.0,192000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle del hermano ignacio,,110.0,4.0,1.0,1880.0,1.0,0,0,0,0,1,1,no
95107844,320000.0,320000.0,Private owner,flat / apartment ,la paz - segunda aguada - loreto,avenida san severiano,45.0,140.0,3.0,2.0,2015.0,3.0,1,1,1,1,0,1,no
94959294,259000.0,270000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,183.0,4.0,1.0,,1.0,0,0,0,1,1,1,no
95084503,225000.0,225000.0,Private owner,flat / apartment ,mentidero - teatro falla - alameda,calle hercules,8.0,80.0,3.0,1.0,,3.0,1,1,0,1,0,1,no
26393730,425000.0,425000.0,Private owner,flat / apartment ,playa victoria,avenida ana de viya,26.0,135.0,3.0,2.0,,5.0,1,0,1,1,1,1,individual
93627397,216993.0,216993.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,calle plocia,,112.0,3.0,2.0,1888.0,3.0,0,0,0,0,0,0,individual
93275934,145000.0,145000.0,Private owner,flat / apartment ,la caleta - la vina,calle cardoso,34.0,82.0,2.0,2.0,1888.0,2.0,0,1,0,0,1,1,no
90742594,167000.0,167000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,65.0,2.0,1.0,1888.0,3.0,0,1,1,1,0,1,no
92203485,595000.0,595000.0,,flat / apartment ,playa stª mª del mar,calle santa maria soledad,4.0,163.0,3.0,1.0,2014.0,0.0,1,0,1,1,1,1,no
92089717,490000.0,490000.0,Private owner,flat / apartment ,playa victoria,plaza asdrubal,1.0,130.0,4.0,2.0,,7.0,1,1,1,1,1,1,central
91725317,490000.0,490000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,107.0,3.0,2.0,2001.0,1.0,1,0,1,1,1,1,no
91594879,350000.0,350000.0,Private owner,flat / apartment ,la caleta - la vina,calle pericon de cadiz,37.0,110.0,3.0,2.0,,3.0,0,0,1,1,0,1,central
91283403,210000.0,210000.0,Private owner,penthouse ,la caleta - la vina,calle torre,58.0,97.0,2.0,1.0,,3.0,0,0,1,1,1,1,no
85520928,680000.0,680000.0,Private owner,penthouse ,zona san jose - varela,avenida portugal,37.0,262.0,4.0,3.0,2001.0,4.0,1,1,0,1,1,1,individual
37343919,700000.0,700000.0,Private owner,penthouse ,playa victoria,plaza montevideo,1.0,145.0,3.0,3.0,,5.0,1,0,1,1,1,1,no
96853151,200000.0,200000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,85.0,2.0,1.0,,1.0,0,1,0,1,0,1,no
96847177,190000.0,190000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,112.0,4.0,1.0,1942.0,3.0,0,1,0,1,0,1,no
96806040,190000.0,190000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,112.0,4.0,1.0,,3.0,0,0,0,1,0,1,no
96789298,120000.0,120000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,53.0,3.0,1.0,,2.0,0,1,0,0,0,1,no
96778432,155000.0,155000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,75.0,2.0,1.0,1960.0,2.0,0,0,0,1,0,0,no
96733103,470000.0,470000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,160.0,4.0,2.0,,4.0,1,0,0,0,0,1,no
96728787,160000.0,160000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,49.0,2.0,1.0,,3.0,0,0,1,0,0,1,no
96685639,295000.0,295000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,88.0,3.0,1.0,1971.0,2.0,1,0,1,1,1,1,no
96657593,160000.0,160000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,65.0,2.0,1.0,,2.0,0,0,0,1,0,1,no
96648491,115000.0,115000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,53.0,1.0,1.0,,,0,0,0,1,0,1,no
96582489,200000.0,200000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,115.0,4.0,1.0,1981.0,3.0,0,1,0,1,0,1,no
96571267,318000.0,318000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,92.0,4.0,2.0,,1.0,1,0,0,0,1,1,no
95507624,240000.0,240000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,58.0,1.0,1.0,2021.0,5.0,1,0,0,1,1,1,no
94097334,236900.0,236900.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,90.0,3.0,1.0,1977.0,3.0,1,0,1,0,0,1,no
96059755,155000.0,155000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,san jose,49.0,73.0,2.0,2.0,,3.0,0,0,1,1,0,0,no
95107511,285000.0,285000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,110.0,3.0,2.0,,3.0,1,1,1,1,0,1,no
95721714,465000.0,465000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,170.0,5.0,3.0,,4.0,1,0,1,1,1,1,no
94826230,198000.0,198000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,calle plocia,,74.0,2.0,1.0,,1.0,1,0,0,0,0,0,no
81474600,765000.0,765000.0,Professional advertiser,penthouse ,playa victoria,unknown,,230.0,5.0,3.0,,12.0,1,0,1,1,1,1,no
96735086,149900.0,149900.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,avenida segunda aguada,,65.0,3.0,1.0,,0.0,1,0,0,0,0,0,no
96618113,285000.0,285000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,108.0,3.0,2.0,1888.0,3.0,1,1,1,1,0,0,individual
96612990,150000.0,150000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,75.0,2.0,1.0,,1.0,0,0,0,0,1,0,no
96612989,190000.0,190000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,102.0,3.0,1.0,1888.0,4.0,0,0,0,0,0,1,no
96609070,165000.0,165000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,65.0,2.0,1.0,,0.0,0,0,1,1,0,1,no
96500079,223000.0,223000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,unknown,,70.0,2.0,1.0,1978.0,0.0,0,0,1,0,0,1,no
96538483,465000.0,465000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,165.0,4.0,2.0,1990.0,2.0,1,0,0,1,0,1,no
93737881,185000.0,185000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,120.0,4.0,1.0,,3.0,0,1,0,0,0,1,no
96505782,150000.0,150000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,75.0,3.0,1.0,,1.0,0,0,0,1,1,0,no
96412547,155000.0,155000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle santiago,,68.0,2.0,1.0,1888.0,2.0,0,0,1,0,0,0,no
96388566,175000.0,175000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,97.0,4.0,2.0,,2.0,0,1,0,0,0,1,no
96306306,580000.0,580000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,182.0,4.0,3.0,,2.0,1,1,1,1,0,1,no
96262959,240000.0,250000.0,Private owner,flat / apartment ,zona laguna,plaza madrid,3.0,95.0,4.0,2.0,,2.0,1,1,0,1,1,1,no
96279016,330000.0,330000.0,Professional advertiser, terraced house ,zona san jose - varela,unknown,,115.0,4.0,2.0,1994.0,,0,1,0,1,1,0,no
96237889,507000.0,507000.0,Professional advertiser, house ,centro historico - plaza espana,calle sagasta,,139.0,1.0,1.0,,,0,0,0,0,0,0,individual
96193439,185000.0,185000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,99.0,4.0,2.0,1987.0,1.0,0,0,0,0,1,1,no
96114103,180000.0,180000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,92.0,2.0,1.0,1888.0,3.0,0,0,0,1,0,1,no
96053739,530000.0,530000.0,Professional advertiser,flat / apartment ,zona bahia blanca,unknown,,220.0,4.0,3.0,1981.0,3.0,1,0,1,1,0,1,no
96023725,170000.0,170000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,52.0,1.0,1.0,2009.0,0.0,0,0,1,1,1,1,no
96023728,150000.0,150000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,52.0,1.0,1.0,1995.0,3.0,0,0,1,1,1,1,no
96037544,197000.0,197000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,73.0,1.0,1.0,1995.0,3.0,0,0,1,1,1,1,no
96041004,320000.0,320000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,140.0,3.0,2.0,,3.0,1,1,1,1,0,1,no
96035772,173500.0,173500.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,70.0,3.0,1.0,1958.0,2.0,0,1,0,0,1,1,no
95810386,129000.0,129000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,70.0,1.0,1.0,2001.0,0.0,0,0,0,0,0,0,no
95810376,330000.0,330000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,192.0,8.0,3.0,1995.0,1.0,0,1,0,1,0,1,no
95794294,465000.0,465000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,198.0,4.0,2.0,1985.0,2.0,1,1,0,1,0,1,no
95714797,350000.0,350000.0,Professional advertiser,flat / apartment ,zona san jose - varela,calle tarsis,,120.0,4.0,2.0,,1.0,1,0,0,0,1,1,no
95637830,700000.0,700000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,154.0,3.0,3.0,2008.0,5.0,1,0,1,1,1,1,no
95679363,390000.0,390000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,135.0,3.0,2.0,1977.0,1.0,1,0,1,1,0,1,no
95679365,475000.0,475000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,108.0,3.0,2.0,2001.0,1.0,1,0,1,1,1,1,no
95654924,335000.0,335000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,102.0,3.0,2.0,2003.0,1.0,1,0,1,1,0,1,central
95623797,85000.0,85000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,48.0,3.0,1.0,1959.0,1.0,1,0,0,0,0,1,no
95603902,525000.0,525000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,133.0,4.0,2.0,1970.0,9.0,1,0,0,1,1,1,no
95546405,269000.0,269000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,calle real,,135.0,3.0,2.0,2020.0,1.0,1,0,0,1,0,1,no
95200413,525000.0,525000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,150.0,4.0,2.0,1980.0,4.0,1,0,0,1,1,1,no
94999343,400000.0,400000.0,Professional advertiser,duplex ,la caleta - la vina,unknown,,155.0,4.0,2.0,,4.0,1,1,1,1,1,1,no
94859734,165000.0,165000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,84.0,3.0,1.0,1888.0,2.0,0,1,0,1,0,1,no
94558073,350000.0,350000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,188.0,4.0,3.0,,2.0,0,1,0,0,1,1,no
90265785,132000.0,132000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,61.0,2.0,1.0,2003.0,0.0,0,0,0,0,0,0,no
93457911,139000.0,139000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,calle carraca,,84.0,2.0,1.0,2008.0,0.0,1,0,0,1,0,0,no
93852777,450000.0,450000.0,Professional advertiser, terraced house ,la caleta - la vina,unknown,,280.0,7.0,4.0,1995.0,,0,1,0,0,1,0,no
93748172,190000.0,190000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,120.0,5.0,1.0,1995.0,1.0,0,0,1,1,0,0,no
89811546,320000.0,320000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,avenida jose leon de carranza,,69.0,2.0,1.0,1984.0,10.0,1,0,0,0,0,0,no
92510690,800000.0,800000.0,Professional advertiser,penthouse ,mentidero - teatro falla - alameda,unknown,,245.0,6.0,4.0,2004.0,3.0,1,1,1,1,1,1,no
91963139,300000.0,300000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,200.0,5.0,2.0,,1.0,0,1,0,1,1,1,no
91550472,600000.0,600000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,140.0,5.0,2.0,1980.0,10.0,1,0,0,1,1,1,no
86862331,425000.0,425000.0,Professional advertiser,penthouse ,centro historico - plaza espana,unknown,,142.0,3.0,2.0,2021.0,4.0,1,0,1,0,1,1,individual
90936314,187000.0,187000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,75.0,2.0,1.0,1995.0,2.0,0,0,1,0,0,1,no
91072809,210000.0,210000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle venezuela,,111.0,3.0,1.0,,6.0,1,0,0,0,0,0,no
39317628,145000.0,145000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,48.0,2.0,1.0,1888.0,1.0,0,0,0,0,0,1,no
88744570,250000.0,250000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle manuel rances,,115.0,3.0,1.0,1888.0,1.0,0,1,0,0,0,1,no
86356954,400000.0,400000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,138.0,4.0,2.0,1979.0,4.0,1,0,0,1,1,1,no
38507956,500000.0,500000.0,Professional advertiser,flat / apartment ,cortadura - zona franca,paseo maritimo,,150.0,4.0,2.0,,2.0,1,0,0,1,0,1,no
96815058,420000.0,457000.0,Private owner,flat / apartment ,playa victoria,avenida ana de viya,4.0,150.0,4.0,2.0,1983.0,3.0,1,0,0,1,0,1,no
96713996,110000.0,120000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,50.0,1.0,1.0,,,0,0,0,1,0,1,no
96612882,220000.0,225000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,84.0,2.0,2.0,,2.0,1,0,0,1,0,0,no
95107897,155000.0,155000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,calle sacramento,,92.0,3.0,1.0,,3.0,0,1,0,1,0,1,no
93033616,210000.0,210000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,calle sopranis,,78.0,2.0,1.0,2008.0,2.0,1,1,0,1,0,1,no
95126974,775000.0,790000.0,Private owner,flat / apartment ,playa stª mª del mar,unknown,,300.0,5.0,3.0,,2.0,1,1,0,1,1,1,no
93198435,164383.0,164383.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle lubet,,73.0,2.0,1.0,,1.0,0,0,0,0,0,0,individual
96812589,250000.0,250000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,plaza de san francisco,,135.0,3.0,2.0,,1.0,1,1,0,0,0,1,no
96746306,111000.0,111000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,64.0,2.0,1.0,1964.0,0.0,1,0,1,1,0,0,no
96208908,170000.0,170000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,calle sacramento,,76.0,3.0,1.0,1995.0,0.0,0,0,0,0,0,1,no
94580123,175000.0,175000.0,Professional advertiser,flat / apartment ,zona bahia blanca,calle tolosa latour,,75.0,3.0,1.0,1977.0,3.0,1,0,0,1,1,1,no
91477973,300000.0,300000.0,Professional advertiser,flat / apartment ,zona san jose - varela,calle huerta del obispo,,95.0,3.0,2.0,,3.0,1,0,0,1,1,1,no
91090879,225500.0,225500.0,Professional advertiser,flat / apartment ,zona san jose - varela,brunete,,95.0,3.0,1.0,,1.0,1,0,0,1,1,1,no
89915419,45000.0,45000.0,Professional advertiser,flat / apartment ,la caleta - la vina,calle sagasta,,50.0,1.0,1.0,,0.0,0,0,0,0,0,0,no
89692606,330000.0,330000.0,Professional advertiser,flat / apartment ,la caleta - la vina,avenida duque de najera,,180.0,7.0,3.0,,1.0,1,0,0,1,1,1,no
96692560,165000.0,165000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,73.0,2.0,1.0,1995.0,2.0,0,0,0,0,0,1,no
96686484,199000.0,199000.0,Professional advertiser,penthouse ,mentidero - teatro falla - alameda,unknown,,43.0,1.0,1.0,2020.0,3.0,1,0,1,0,1,1,individual
95813510,390000.0,390000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,131.0,3.0,2.0,1899.0,3.0,1,1,0,1,1,0,individual
96659972,160000.0,160000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,65.0,2.0,1.0,,3.0,0,0,1,0,1,1,no
87778348,495000.0,495000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,170.0,5.0,4.0,1970.0,4.0,1,0,0,1,1,0,no
96584078,199000.0,250000.0,Professional advertiser,penthouse ,la paz - segunda aguada - loreto,avenida de la bahia,,64.0,3.0,1.0,1969.0,12.0,1,0,0,1,0,1,no
89313709,225000.0,225000.0,Professional advertiser,flat / apartment ,zona san jose - varela,unknown,,80.0,3.0,1.0,,1.0,1,0,0,0,0,1,no
96533664,195000.0,195000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,108.0,3.0,1.0,1988.0,,0,1,0,0,0,1,no
96527804,235000.0,235000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,118.0,3.0,2.0,,1.0,0,1,0,0,0,1,no
96447195,250000.0,250000.0,Professional advertiser,flat / apartment ,zona laguna,unknown,,95.0,4.0,2.0,,2.0,1,0,0,1,1,1,no
96520017,170000.0,170000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,120.0,3.0,1.0,1988.0,1.0,0,0,0,0,0,1,no
88546208,235000.0,235000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,81.0,3.0,1.0,,3.0,1,0,0,1,0,1,no
95503801,205000.0,205000.0,Professional advertiser,flat / apartment ,playa victoria,unknown,,86.0,3.0,1.0,,1.0,1,0,0,0,0,1,no
96419230,105000.0,105000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,52.0,1.0,1.0,2021.0,0.0,1,0,0,1,0,0,no
95185268,223000.0,223000.0,Professional advertiser,flat / apartment ,playa stª mª del mar,unknown,,70.0,2.0,1.0,,0.0,1,0,1,1,0,1,no
96322557,138000.0,138000.0,Professional advertiser,flat / apartment ,ayuntamiento - catedral,unknown,,52.0,1.0,1.0,1888.0,3.0,0,1,1,0,0,1,no
96316806,180000.0,180000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,68.0,3.0,1.0,1968.0,4.0,1,0,0,0,0,1,no
96246411,259000.0,259000.0,Professional advertiser,flat / apartment ,mentidero - teatro falla - alameda,unknown,,102.0,3.0,2.0,1961.0,1.0,1,0,1,1,1,1,individual
96234299,121800.0,121800.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,58.0,1.0,1.0,,1.0,0,0,0,1,0,1,no
96228839,235000.0,235000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,116.0,3.0,2.0,,1.0,1,1,0,1,0,1,no
96214762,400000.0,400000.0,Professional advertiser,duplex ,la caleta - la vina,unknown,,155.0,4.0,2.0,2021.0,4.0,0,0,1,1,1,0,no
96115394,99000.0,99000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,49.0,2.0,1.0,1888.0,3.0,0,0,0,1,0,0,no
96087460,245000.0,245000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,100.0,3.0,2.0,,2.0,1,0,0,1,0,1,no
96087375,198000.0,198000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,109.0,3.0,2.0,,,0,0,0,0,0,0,no
96014387,245000.0,245000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,100.0,3.0,2.0,,2.0,1,0,0,1,0,1,no
93425103,170000.0,170000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,105.0,3.0,1.0,1940.0,2.0,0,1,0,0,0,1,no
95932163,277000.0,277000.0,Professional advertiser,duplex ,centro historico - plaza espana,unknown,,112.0,3.0,1.0,2010.0,1.0,1,0,0,0,0,0,no
95846129,169000.0,169000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,92.0,2.0,1.0,,1.0,0,1,0,0,0,1,no
95786933,223000.0,223000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,104.0,3.0,2.0,,3.0,0,0,1,1,0,1,no
95727567,168000.0,168000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,96.0,4.0,1.0,1955.0,3.0,0,1,0,0,0,1,no
95681679,250000.0,250000.0,Professional advertiser,flat / apartment ,la paz - segunda aguada - loreto,unknown,,91.0,4.0,2.0,,0.0,1,0,0,1,0,1,no
95462722,250000.0,250000.0,Professional advertiser,flat / apartment ,la caleta - la vina,unknown,,71.0,2.0,1.0,2017.0,2.0,1,0,1,1,0,1,no
95377332,235000.0,235000.0,Professional advertiser,flat / apartment ,centro historico - plaza espana,unknown,,107.0,3.0,1.0,,2.0,0,0,1,1,0,1,individual
