house_id,tittle,city,price_act,price_first,details_1_desc,details_2_desc,details_3_desc,advertiser
94510659,Flat / apartment for sale in avenida del Perú,"La Paz - Segunda Aguada - Loreto, Cadiz","135,000","135,000","['63 m² built, 55 m² floor area', '2 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '1st floor', 'with lift']",['en trámite'],[],Professional advertiser
94058310,Flat / apartment for sale in VENEZUELA,"La Caleta - La Viña, Cadiz","165,000","165,000","['98 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
91215153,Duplex for sale in zarza,"Cortadura - Zona Franca, Cadiz","240,000","240,000","['150 m² built, 140 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation West', 'Ground floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
91091671,Flat / apartment for sale in calle Plocia,"Ayuntamiento - Catedral, Cadiz","190,000","190,000","['105 m² built', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96869254,"Flat / apartment for sale in avenida Andalucía, 84","Playa Victoria, Cadiz","680,000","680,000","['247 m² built', '7 bedrooms', '2 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Orientation East', '3rd floor exterior', 'with lift']","['Air conditioning', 'no indicado']",[],Private owner
96658994,Flat / apartment for sale in Zona San José - Varela,Cadiz,"160,000","160,000","['60 m² built, 57 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Orientation East', 'Built in 1954', 'No heating', '3rd floor']","['Air conditioning', 'en trámite']",[],Professional advertiser
96530491,Flat / apartment for sale in Playa Victoria,Cadiz,"420,000","
480,000 €
","['145 m² built, 110 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', 'Built in 1960', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96404190,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"180,000","
195,000 €
","['73 m² built, 67 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1994', 'No heating', 'Access adapted for persons with reduced mobility', 'Ground floor interior', 'no lift']",['no indicado'],[],Professional advertiser
96404190,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"180,000","
195,000 €
","['73 m² built, 67 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1994', 'No heating', 'Access adapted for persons with reduced mobility', 'Ground floor interior', 'no lift']",['no indicado'],[],Professional advertiser
95314328,Flat / apartment for sale in calle Sagasta,"La Caleta - La Viña, Cadiz","325,000","325,000","['130 m² built', '4 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Orientation South', '2nd floor interior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
94980578,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"105,000","
120,000 €
","['55 m² built, 50 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Built in 1888', 'No heating', '1st floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
94905996,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"198,000","198,000","['74 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Orientation West', 'No heating', '1st floor', 'no lift']",['no indicado'],[],Professional advertiser
89030717,"Flat / apartment for sale in calle Santiago, 5","Centro Histórico - Plaza España, Cadiz","189,000","
198,000 €
","['95 m² built', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', 'Individual heating: Natural gas', '3rd floor exterior', 'no lift']","['Consumo: \n143 kWh/m² year', 'Emisiones: \n28,79 kg CO2/m² year']",[],
96228270,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"180,000","180,000","['67 m² built', '3 bedrooms', '1 bathroom', 'Second hand/needs renovating', '4th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96082220,Flat / apartment for sale in Zona San José - Varela,Cadiz,"195,000","195,000","['60 m² built, 42 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation North, East', 'No heating', 'Ground floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
95060659,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"330,000","330,000","['159 m² built, 140 m² floor area', '7 bedrooms', '3 bathrooms', 'Terrace', 'Balcony', 'Parking space included in the price', 'Second hand/needs renovating', 'Built in 1968', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
94427025,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"120,000","120,000","['43 m² built, 38 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Built in 2005', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', 'Ground floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
94056368,Flat / apartment for sale in Zona Bahía Blanca,Cadiz,"235,000","235,000","['73 m² built', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', '3rd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
92710931,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"165,000","165,000","['78 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Orientation West', 'Built in 1996', 'No heating', '1st floor interior', 'no lift']",['no indicado'],[],Professional advertiser
92366489,Flat / apartment for sale in Playa Stª Mª del Mar,Cadiz,"720,000","720,000","['178 m² built, 150 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Built in 1961', 'Individual heating: Natural gas', '2nd floor', 'with lift']",['Consumo: \n4 kWh/m² year'],[],Professional advertiser
96792012,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"119,000","119,000","['57 m² built, 50 m² floor area', '2 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'No heating', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96785915,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"142,000","142,000","['53 m² built, 50 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'No heating', 'Ground floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96605535,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"236,000","236,000","['106 m² built', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'No heating', '1st floor exterior', 'no lift']",['inmueble exento'],[],Professional advertiser
96544687,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"259,000","259,000","['103 m² built', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Individual heating: Electric', '1st floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96467873,Flat / apartment for sale in Playa Victoria,Cadiz,"480,000","480,000","['145 m² built, 110 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96224456,"Flat / apartment for sale in avenida Fernández Ladreda, 9","Playa Stª Mª del Mar, Cadiz","359,000","
400,000 €
","['110 m² built, 100 m² floor area', '4 bedrooms', '2 bathrooms', 'Additional parking space for € 39,000', 'Second hand/good condition', 'Fitted wardrobes', 'Individual heating: Electric', 'Access adapted for persons with reduced mobility', '6th floor exterior', 'with lift']","['Air conditioning', 'inmueble exento']",[],Private owner
96055197,"Flat / apartment for sale in calle Santa María de la Cabeza, 11 Duplicado","Zona San José - Varela, Cadiz","240,000","240,000","['85 m² built, 63 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Access adapted for persons with reduced mobility', 'Ground floor exterior', 'with lift']","['Consumo: \n146 kWh/m² year', 'Emisiones: \n29 kg CO2/m² year']",[],Private owner
95898860,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"123,000","123,000","['60 m² built, 55 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', '2nd floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
95857120,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"165,000","165,000","['89 m² built, 85 m² floor area', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', '7th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
95842381,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"160,000","160,000","['42 m² built', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'No heating', '1st floor interior', 'with lift']",['en trámite'],[],Professional advertiser
95815453,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"223,000","223,000","['104 m² built', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation South', '3rd floor exterior', 'no lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
95635192,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"148,000","148,000","['95 m² built, 90 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/needs renovating', 'Storeroom', '2nd floor interior', 'no lift']",['en trámite'],[],Professional advertiser
95611090,"Flat / apartment for sale in calle Antonio Machado, 5","Zona San José - Varela, Cadiz","190,000","
235,000 €
","['72 m² built, 70 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation South', '1st floor exterior', 'no lift']","['Consumo:', 'Emisiones:']",[],Private owner
95569022,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"160,000","160,000","['47 m² built, 42 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2010', 'Ground floor interior', 'with lift']",['en trámite'],[],Professional advertiser
95390055,Flat / apartment for sale in Zona San José - Varela,Cadiz,"240,000","240,000","['95 m² built, 87 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1975', 'Access adapted for persons with reduced mobility', '3rd floor interior', 'with lift']",['en trámite'],[],Professional advertiser
95238032,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"310,000","310,000","['92 m² built', '1 bedroom', '2 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', 'Built in 1888', 'No heating', 'Ground floor', 'no lift']",['en trámite'],[],Professional advertiser
95121624,Flat / apartment for sale in Zona San José - Varela,Cadiz,"260,000","260,000","['127 m² built, 98 m² floor area', '4 bedrooms', '2 bathrooms', 'Second hand/needs renovating', 'Built in 1968', 'No heating', '3rd floor exterior', 'with lift']",['Consumo: \n100 kWh/m² year'],[],Professional advertiser
94959350,Flat / apartment for sale in Ayuntamiento - Catedral,Cadiz,"128,000","128,000","['50 m² built, 45 m² floor area', '1 bedroom', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2012', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
91810160,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"138,000","138,000","['78 m² built, 70 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Orientation South, East', '3rd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
94825972,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"129,000","129,000","['55 m² built', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'No heating', '2nd floor interior', 'no lift']",['inmueble exento'],[],Professional advertiser
94470386,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"180,000","180,000","['80 m² built, 75 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', '1st floor interior', 'no lift']",['en trámite'],[],Professional advertiser
94438349,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"330,000","330,000","['180 m² built, 170 m² floor area', '7 bedrooms', '3 bathrooms', 'Terrace', 'Parking space included in the price', 'Second hand/good condition', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
94354915,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"123,000","123,000","['60 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'No heating', '2nd floor exterior', 'no lift']","['Air conditioning', 'inmueble exento']",[],Professional advertiser
94150711,"Flat / apartment for sale in plaza Virgen de Loreto, 1","La Paz - Segunda Aguada - Loreto, Cadiz","125,000","
140,000 €
","['68 m² built, 65 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Ground floor exterior', 'with lift']","['Consumo: \n1 kWh/m² year', 'Emisiones:']",[],Private owner
93649049,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"380,000","380,000","['112 m² built', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Built in 2003', 'Central heating', '3rd floor exterior', 'with lift']","['Air conditioning', 'inmueble exento']",[],Professional advertiser
93135749,"Penthouse for sale in calle Carraca, 9","La Paz - Segunda Aguada - Loreto, Cadiz","200,000","
206,000 €
","['62 m² built', '2 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '4th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
91895409,Penthouse for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"186,000","186,000","['52 m² built', '1 bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'No heating', '3rd floor', 'no lift']",['en trámite'],[],Professional advertiser
37775321,"Flat / apartment for sale in calle Brunete, 8","Zona San José - Varela, Cadiz","220,000","220,000","['93 m² built', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']",['Consumo:'],[],Private owner
96871923,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"155,000","155,000","['69 m² built', '2 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1960', 'Mezzanine exterior', 'no lift']",['en trámite'],[],Professional advertiser
96846400,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"179,000","179,000","['80 m² built, 65 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Built in 1888', 'No heating', '2nd floor exterior', 'no lift']",['Consumo:'],[],Professional advertiser
96844964,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"215,000","215,000","['77 m² built, 61 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2008', 'Central heating', '1st floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96819198,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"138,000","138,000","['60 m² built, 54 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2010', 'No heating', 'Access adapted for persons with reduced mobility', 'Ground floor interior', 'with lift']",['no indicado'],[],Professional advertiser
96804319,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"99,900","99,900","['45 m² built, 40 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', '2nd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
96759399,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"112,000","112,000","['64 m² built, 58 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1964', 'No heating', 'Ground floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
96738876,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"138,000","138,000","['70 m² built, 62 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Storeroom', 'Built in 1969', 'No heating', '3rd floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
96792112,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"180,000","180,000","['73 m² built, 64 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1994', 'No heating', 'Access adapted for persons with reduced mobility', 'Ground floor', 'no lift']","['Air conditioning', 'inmueble exento']",[],Professional advertiser
