,house_id,tittle,city,price_act,price_first,details_1_desc,details_2_desc,details_3_desc,advertiser
431,90226919,"Flat / apartment for sale in calle Enrique de las Marinas, 5","Mentidero - Teatro Falla - Alameda, Cadiz","195,000","195,000","['81 m² built', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Storeroom', 'Ground floor interior', 'with lift']",['en trámite'],[],Private owner
432,88673154,Flat / apartment for sale in calle Navas,"Mentidero - Teatro Falla - Alameda, Cadiz","139,000","139,000","['60 m² built, 55 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1888', 'No heating', '2nd floor interior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
433,88743094,Flat / apartment for sale in paseo Marítimo,"Playa Victoria, Cadiz","700,000","700,000","['164 m² built', '5 bedrooms', '3 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', '7th floor exterior', 'with lift']",['Consumo:'],[],Professional advertiser
434,1654436,"Flat / apartment for sale in calle Compañia, 6","La Caleta - La Viña, Cadiz","430,000","430,000","['247 m² built', '8 bedrooms', '3 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation South, East', 'Built in 1780', 'No heating', '2nd floor exterior', 'no lift']",['no indicado'],[],Private owner
435,96898396,Flat / apartment for sale in avenida Cayetano del Toro,"Playa Victoria, Cadiz","330,000","330,000","['120 m² built', '2 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Central heating', '3rd floor exterior', 'with lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
436,95155038,Flat / apartment for sale in Zona San José - Varela,Cadiz,"650,000","650,000","['260 m² built', '6 bedrooms', '4 bathrooms', 'Terrace', 'Balcony', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation North, West', '3rd floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
437,96771231,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"310,000","310,000","['119 m² built, 93 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', 'Built in 2004', 'No heating', 'Access adapted for persons with reduced mobility', 'Home suitable for persons with reduced mobility', '1st floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
438,96737777,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"110,000","110,000","['48 m² built, 40 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation West', 'Built in 1994', 'No heating', 'Mezzanine exterior', 'no lift']",['en trámite'],[],Professional advertiser
439,85213714,"Studio flat for sale in calle María arteaga, 8","La Caleta - La Viña, Cadiz","98,000","98,000","['35 m² built, 34 m² floor area', 'No bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Individual heating', '2nd floor interior', 'no lift']","['Air conditioning', 'Consumo:', 'Emisiones:']",[],Private owner
440,96338985,Flat / apartment for sale in callejón del Tinte,"Centro Histórico - Plaza España, Cadiz","615,000","615,000","['324 m² built', '7 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1888', 'exterior', 'no lift']",['en trámite'],[],Professional advertiser
441,96169131,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"165,000","
168,000 €
","['88 m² built, 79 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Built in 1888', 'No heating', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
442,94920672,Penthouse for sale in La Caleta - La Viña,Cadiz,"325,000","325,000","['105 m² built', '2 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2021', 'Individual heating', '4th floor interior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
443,93627562,Flat / apartment for sale in calle Lubet,"La Caleta - La Viña, Cadiz","149,350","
176,552 €
","['64 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Individual heating', '2nd floor', 'no lift']",['no indicado'],[],Professional advertiser
444,82272626,"Flat / apartment for sale in plaza San Juan de Dios, Cádiz","Centro Histórico - Plaza España, Cadiz","360,000","360,000","['124 m² built, 120 m² floor area', '2 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2006', 'Access adapted for persons with reduced mobility', '1st floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
445,96865864,Flat / apartment for sale in Playa Victoria,Cadiz,"560,000","560,000","['140 m² built, 124 m² floor area', '4 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Orientation South, West', '13th floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
446,96705864,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"169,500","
175,000 €
","['50 m² built', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Access adapted for persons with reduced mobility', '3rd floor interior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
447,96465244,Flat / apartment for sale in Zona San José - Varela,Cadiz,"310,000","310,000","['100 m² built, 90 m² floor area', '3 bedrooms', '2 bathrooms', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1997', 'No heating', 'Ground floor', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
448,82976729,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"165,000","165,000","['85 m² built, 75 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 2010', 'No heating', 'Ground floor', 'no lift']",['no indicado'],[],Professional advertiser
449,96336993,Flat / apartment for sale in Playa Victoria,Cadiz,"360,000","360,000","['150 m² built, 142 m² floor area', '4 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1969', 'No heating', '1st floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
450,96268980,Flat / apartment for sale in Playa Victoria,Cadiz,"210,000","210,000","['97 m² built, 90 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1970', 'No heating', 'Ground floor', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
451,96207388,Flat / apartment for sale in calle Cardoso NN,"La Caleta - La Viña, Cadiz","170,000","170,000","['90 m² built, 89 m² floor area', '3 bedrooms', '3 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation North', 'Built in 1890', 'Central heating', 'Ground floor exterior', 'no lift']","['Air conditioning', 'Consumo:', 'Emisiones:']",[],Professional advertiser
452,95748510,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"150,000","150,000","['75 m² built, 70 m² floor area', '3 bedrooms', '2 bathrooms', 'Second hand/needs renovating', 'Built in 1969', 'No heating', '1st floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
453,95811692,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"178,000","178,000","['100 m² built, 90 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Built in 1888', 'No heating', '2nd floor interior', 'no lift']","['Air conditioning', 'no indicado']",[],Professional advertiser
454,95705844,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"213,000","213,000","['80 m² built, 65 m² floor area', '2 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 2005', 'No heating', 'Access adapted for persons with reduced mobility', '3rd floor', 'with lift']",['no indicado'],[],Professional advertiser
455,95398191,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"226,000","226,000","['80 m² built, 72 m² floor area', '3 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Storeroom', 'Built in 1888', 'No heating', '3rd floor exterior', 'with lift']",['no indicado'],[],Professional advertiser
456,95352437,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"155,000","155,000","['65 m² built, 60 m² floor area', '2 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Built in 1970', 'No heating', 'Ground floor', 'no lift']",['no indicado'],[],Professional advertiser
457,95365961,Flat / apartment for sale in Playa Victoria,Cadiz,"200,000","200,000","['100 m² built, 90 m² floor area', '4 bedrooms', '1 bathroom', 'Second hand/needs renovating', 'Fitted wardrobes', 'Built in 1960', 'No heating', 'Ground floor exterior', 'no lift']",['no indicado'],[],Professional advertiser
458,95319874,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"320,000","320,000","['144 m² built, 138 m² floor area', '3 bedrooms', '2 bathrooms', 'Terrace', 'Second hand/good condition', 'Orientation South, East', 'Built in 2016', 'No heating', '3rd floor exterior', 'with lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
459,94963527,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"220,000","220,000","['100 m² built, 96 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'No heating', '2nd floor', 'no lift']",['no indicado'],[],Professional advertiser
460,94581007,Flat / apartment for sale in Zona Bahía Blanca,Cadiz,"175,000","175,000","['75 m² built, 69 m² floor area', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Built in 1977', 'No heating', 'Access adapted for persons with reduced mobility', '3rd floor', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
461,94390922,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"237,000","237,000","['90 m² built, 80 m² floor area', '3 bedrooms', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Built in 1976', 'No heating', '3rd floor', 'with lift']",['no indicado'],[],Professional advertiser
462,93960545,Flat / apartment for sale in Zona Laguna,Cadiz,"220,000","220,000","['87 m² built, 80 m² floor area', '2 bedrooms', '2 bathrooms', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1987', 'No heating', '2nd floor interior', 'with lift']",['en trámite'],[],Professional advertiser
463,93419432,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"135,000","135,000","['58 m² built, 54 m² floor area', '1 bedroom', '1 bathroom', 'Second hand/good condition', 'No heating', 'Ground floor', 'with lift']",['no indicado'],[],Professional advertiser
464,38946134,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"330,000","330,000","['160 m² built, 145 m² floor area', '6 bedrooms', '3 bathrooms', 'Parking space included in the price', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1976', 'No heating', '1st floor', 'with lift']",['no indicado'],[],Professional advertiser
465,91091954,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"150,000","150,000","['58 m² built, 50 m² floor area', '1 bedroom', '1 bathroom', 'Parking space included in the price', 'Second hand/good condition', 'Orientation South', 'Built in 2006', 'No heating', 'Access adapted for persons with reduced mobility', 'Ground floor exterior', 'with lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
466,89217141,Flat / apartment for sale in La Caleta - La Viña,Cadiz,"465,000","465,000","['169 m² built, 141 m² floor area', '5 bedrooms', '3 bathrooms', 'Terrace', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1968', 'No heating', '4th floor exterior', 'with lift']",['en trámite'],[],Professional advertiser
467,89244317,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"590,000","590,000","['270 m² built, 248 m² floor area', '6 bedrooms', '6 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Orientation East', 'Built in 1941', 'No heating', '2nd floor exterior', 'no lift']","['Air conditioning', 'en trámite']",[],Professional advertiser
468,86330868,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"199,000","199,000","['70 m² built, 60 m² floor area', '1 bedroom', '1 bathroom', 'Terrace', 'Second hand/good condition', 'Orientation East', 'Built in 1888', 'Individual heating: Electric', '3rd floor exterior', 'no lift']","['Air conditioning', 'Consumo:']",[],Professional advertiser
469,27219747,"Flat / apartment for sale in calle Ahumada, 7","Mentidero - Teatro Falla - Alameda, Cadiz","120,000","120,000","['60 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Ground floor interior', 'no lift']",['no indicado'],[],Private owner
470,96895155,"Flat / apartment for sale in calle Sagasta, 88","La Caleta - La Viña, Cadiz","210,000","210,000","['89 m² built, 80 m² floor area', '2 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', '1st floor exterior', 'no lift']",['inmueble exento'],[],Private owner
471,89321567,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"102,000","102,000","['66 m² built, 55 m² floor area', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Storeroom', '3rd floor interior', 'no lift']",['en trámite'],[],Professional advertiser
472,96603459,Flat / apartment for sale in Mentidero - Teatro Falla - Alameda,Cadiz,"195,000","195,000","['112 m² built, 89 m² floor area', '4 bedrooms', '1 bathroom', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', '3rd floor exterior', 'no lift']",['en trámite'],[],Professional advertiser
473,96575952,Flat / apartment for sale in Centro Histórico - Plaza España,Cadiz,"285,000","285,000","['108 m² built, 85 m² floor area', '3 bedrooms', '2 bathrooms', 'Balcony', 'Second hand/good condition', 'Fitted wardrobes', 'Storeroom', 'Orientation South, West', 'Built in 1888', 'Individual heating', '3rd floor', 'with lift']","['Air conditioning', 'Consumo: \n161 kWh/m² year']",[],Professional advertiser
474,90569354,Flat / apartment for sale in Zona Bahía Blanca,Cadiz,"288,000","288,000","['90 m² built', '2 bedrooms', '1 bathroom', 'Second hand/good condition', 'Fitted wardrobes', 'Built in 1972', 'No heating', '5th floor exterior', 'with lift']",['Consumo:'],[],Professional advertiser
475,96537297,Flat / apartment for sale in La Paz - Segunda Aguada - Loreto,Cadiz,"112,000","112,000","['66 m² built, 64 m² floor area', '3 bedrooms', '1 bathroom', 'Second hand/good condition', 'Built in 1969', 'No heating', '4th floor', 'with lift']",['no indicado'],[],Professional advertiser
